Profit;OrderNumber;OrderDate;Channel;Warehouse Code;Delivery Region Index;Product Description Index;Order Quantity;Unit Price;Line Total;Total Unit Cost;Customer Name Index;Customer Names;Customer Sales Group;Head Office Index;Product Name;Product Sales;City;Country
596,97;SO - 0001167;03.10.2014;Wholesale;AXW291;14;2;8;1809;14472;1212,03;117;ALK-Abello Ltd;Top Clients;30;Product 2;10711068,9;Kharkov;Ukraine
389,2700000000001;SO - 0001168;03.10.2014;Wholesale;AXW291;15;10;8;1112,2;8897,6;722,93;3;Ascend Ltd;Lower Clients;28;Product 10;10736750;Barcelona;Spain
1543,6800000000003;SO - 0001207;09.10.2014;Wholesale;AXW291;11;1;8;5145,6;41164,8;3601,92;123;Muxo Group;Mid. Clients;11;Product 1;9446611,40000001;WARSZAWA (Warsaw);Poland
1121,5800000000002;SO - 0001224;12.10.2014;Wholesale;AXW291;3;7;8;2492,4;19939,2;1370,82;159;Quaxo Ltd;Lower Clients;30;Product 7;9503112,49999999;MADRID;Spain
1722,8379999999997;SO - 0001234;14.10.2014;Wholesale;AXW291;9;1;8;4006,6;32052,8;2283,762;70;Cogidoo Company;Top Clients;36;Product 1;9446611,40000001;Hamburg;Germany
2276,325;SO - 0001294;22.10.2014;Wholesale;AXW291;8;14;8;5058,5;40468;2782,175;128;Cantrell Company;Top Clients;35;Product 14;10295467,9;BUDAPEST;Hungary
548,5959999999998;SO - 0001331;26.10.2014;Wholesale;AXW291;12;1;8;2385,2;19081,6;1836,604;51;Yombu Corp;Top Clients;13;Product 1;9446611,40000001;BEOGRAD (Belgrade);Serbia
1005;SO - 0001448;09.11.2014;Wholesale;AXW291;22;8;8;4020;32160;3015;52;Avamba Company;Top Clients;46;Product 8;10172670,3;Napoli (Naples);Italy
1165,8;SO - 0001451;09.11.2014;Wholesale;AXW291;19;8;8;1943;15544;777,2;136;Bath Group;Top Clients;58;Product 8;10172670,3;SOFIA;Bulgaria
633,1499999999999;SO - 0001469;11.11.2014;Wholesale;AXW291;19;4;8;2532,6;20260,8;1899,45;154;GOOD Ltd;Top Clients;60;Product 4;10834576,7;SOFIA;Bulgaria
365,82000000000005;SO - 0001475;12.11.2014;Wholesale;AXW291;3;4;8;1306,5;10452;940,68;78;US Ltd;Top Clients;50;Product 4;10834576,7;MADRID;Spain
63,315;SO - 0001499;15.11.2014;Wholesale;AXW291;14;3;8;234,5;1876;171,185;117;ALK-Abello Ltd;Top Clients;30;Product 3;10374661,9;Kharkov;Ukraine
1306,701;SO - 0001508;15.11.2014;Wholesale;AXW291;16;5;8;3959,7;31677,6;2652,999;154;GOOD Ltd;Top Clients;60;Product 5;9609803,3;Milano (Milan);Italy
148,07000000000005;SO - 0001555;22.11.2014;Wholesale;AXW291;25;12;8;871;6968;722,93;58;Ozu Ltd;Lower Clients;14;Product 12;10660912,7;Köln (Cologne);Germany
93,8;SO - 0001594;26.11.2014;Wholesale;AXW291;19;11;8;167,5;1340;73,7;33;Cadila Ltd;Top Clients;36;Product 11;10003749,9;SOFIA;Bulgaria
148,74;SO - 0001617;29.11.2014;Wholesale;AXW291;4;4;8;247,9;1983,2;99,16;49;Skyvu Group;Top Clients;58;Product 4;10834576,7;ROMA;Italy
580,488;SO - 0001639;01.12.2014;Wholesale;AXW291;25;1;8;1018,4;8147,2;437,912;124;Roomm Company;Mid. Clients;15;Product 1;9446611,40000001;Köln (Cologne);Germany
2079,8810000000003;SO - 0001668;05.12.2014;Wholesale;AXW291;23;7;8;5621,3;44970,4;3541,419;148;Jabbercube Corp;Top Clients;8;Product 7;9503112,49999999;Birmingham;UK
660,1510000000001;SO - 0001681;06.12.2014;Wholesale;AXW291;5;2;8;1118,9;8951,2;458,749;106;Organon Corp;Top Clients;15;Product 2;10711068,9;KIEV;Ukraine
171,51999999999998;SO - 0001700;08.12.2014;Wholesale;AXW291;2;7;8;857,6;6860,8;686,08;138;Zoovu Corp;Mid. Clients;9;Product 7;9503112,49999999;BERLIN;Germany
1085,4;SO - 0001705;09.12.2014;Wholesale;AXW291;13;1;8;2010;16080;924,6;139;Zoomzone Corp;Mid. Clients;63;Product 1;9446611,40000001;WIEN (Vienna);Austria
3719,706;SO - 0001725;12.12.2014;Wholesale;AXW291;21;5;8;6525,8;52206,4;2806,094;143;Mita Corp;Mid. Clients;2;Product 5;9609803,3;Donetsk;Ukraine
591,2749999999999;SO - 0001853;25.12.2014;Wholesale;AXW291;15;2;8;2365,1;18920,8;1773,825;159;Quaxo Ltd;Lower Clients;30;Product 2;10711068,9;Barcelona;Spain
623,904;SO - 0001885;28.12.2014;Wholesale;AXW291;17;10;8;3899,4;31195,2;3275,496;163;Zava Group;Top Clients;25;Product 10;10736750;München (Munich);Germany
227,93400000000008;SO - 0001936;01.01.2015;Wholesale;AXW291;6;9;8;1085,4;8683,2;857,466;45;State Ltd;Top Clients;35;Product 9;10489225,2;PARIS;France
296,14;SO - 0001980;05.01.2015;Wholesale;AXW291;25;12;8;871;6968;574,86;70;Cogidoo Company;Top Clients;36;Product 12;10660912,7;Köln (Cologne);Germany
292,65600000000006;SO - 0002016;08.01.2015;Wholesale;AXW291;30;13;8;1045,2;8361,6;752,544;3;Ascend Ltd;Lower Clients;28;Product 13;10153809,8;Marseille;France
860,2130000000002;SO - 0002045;11.01.2015;Wholesale;AXW291;25;3;8;2324,9;18599,2;1464,687;101;Feednation Corp;Mid. Clients;29;Product 3;10374661,9;Köln (Cologne);Germany
305,52;SO - 0002090;16.01.2015;Wholesale;AXW291;5;15;8;1018,4;8147,2;712,88;128;Cantrell Company;Top Clients;35;Product 15;10747791,6;KIEV;Ukraine
226,46000000000004;SO - 0002094;17.01.2015;Wholesale;AXW291;7;13;8;871;6968;644,54;115;Dynazzy Company;Top Clients;61;Product 13;10153809,8;BUCURESTI (Bucharest);Romania
490,038;SO - 0002113;19.01.2015;Wholesale;AXW291;4;15;8;1065,3;8522,4;575,262;138;Zoovu Corp;Mid. Clients;9;Product 15;10747791,6;ROMA;Italy
64,454;SO - 0002206;29.01.2015;Wholesale;AXW291;14;13;8;174,2;1393,6;109,746;81;General Company;Top Clients;48;Product 13;10153809,8;Kharkov;Ukraine
1363,986;SO - 0002208;30.01.2015;Wholesale;AXW291;16;15;8;2525,9;20207,2;1161,914;135;Kaymbo Company;Mid. Clients;60;Product 15;10747791,6;Milano (Milan);Italy
583,7039999999997;SO - 0002229;01.02.2015;Wholesale;AXW291;26;15;8;2653,2;21225,6;2069,496;68;True Ltd;Top Clients;4;Product 15;10747791,6;Torino (Turin);Italy
1598,754;SO - 0002252;05.02.2015;Wholesale;AXW291;10;2;8;3899,4;31195,2;2300,646;21;Viva Ltd;Top Clients;55;Product 2;10711068,9;MINSK;Belarus
430,274;SO - 0002262;06.02.2015;Wholesale;AXW291;8;8;8;1132,3;9058,4;702,026;26;Avavee Group;Top Clients;33;Product 8;10172670,3;BUDAPEST;Hungary
436,3710000000001;SO - 0002284;08.02.2015;Wholesale;AXW291;31;3;8;1118,9;8951,2;682,529;77;Valeant Corp;Top Clients;60;Product 3;10374661,9;RIGA;Latvia
175,40599999999995;SO - 0002351;17.02.2015;Wholesale;AXW291;31;7;8;797,3;6378,4;621,894;122;Brightdog Corp;Mid. Clients;33;Product 7;9503112,49999999;RIGA;Latvia
627,1199999999999;SO - 0002362;18.02.2015;Wholesale;AXW291;19;14;8;3919,5;31356;3292,38;22;SAFEWAY Ltd;Top Clients;45;Product 14;10295467,9;SOFIA;Bulgaria
1262,7489999999998;SO - 0002388;20.02.2015;Wholesale;AXW291;30;11;8;2686,7;21493,6;1423,951;117;ALK-Abello Ltd;Top Clients;30;Product 11;10003749,9;Marseille;France
301,3659999999999;SO - 0002390;21.02.2015;Wholesale;AXW291;21;14;8;1159,1;9272,8;857,734;22;SAFEWAY Ltd;Top Clients;45;Product 14;10295467,9;Donetsk;Ukraine
1426,6980000000003;SO - 0002401;22.02.2015;Wholesale;AXW291;14;1;8;5487,3;43898,4;4060,602;2;Jaxbean Group;Top Clients;42;Product 1;9446611,40000001;Kharkov;Ukraine
53,06399999999999;SO - 0002423;24.02.2015;Wholesale;AXW291;11;6;8;221,1;1768,8;168,036;121;Tambee Company;Top Clients;47;Product 6;11016019,4;WARSZAWA (Warsaw);Poland
588,126;SO - 0002435;26.02.2015;Wholesale;AXW291;6;3;8;1031,8;8254,4;443,674;136;Bath Group;Top Clients;58;Product 3;10374661,9;PARIS;France
441,7980000000001;SO - 0002491;07.03.2015;Wholesale;AXW291;26;7;8;1051,9;8415,2;610,102;84;The Ltd;Mid. Clients;27;Product 7;9503112,49999999;Torino (Turin);Italy
360,1919999999999;SO - 0002503;09.03.2015;Wholesale;AXW291;15;9;8;1125,6;9004,8;765,408;15;Centizu Company;Top Clients;23;Product 9;10489225,2;Barcelona;Spain
521,528;SO - 0002554;16.03.2015;Wholesale;AXW291;28;14;8;931,3;7450,4;409,772;169;Fivebridge Ltd;Mid. Clients;22;Product 14;10295467,9;Zaporozhye;Ukraine
162,87700000000007;SO - 0002577;19.03.2015;Wholesale;AXW291;30;7;8;958,1;7664,8;795,223;113;Talane Group;Top Clients;64;Product 7;9503112,49999999;Marseille;France
1203,7890000000002;SO - 0002588;20.03.2015;Wholesale;AXW291;30;4;8;2271,3;18170,4;1067,511;117;ALK-Abello Ltd;Top Clients;30;Product 4;10834576,7;Marseille;France
561,594;SO - 0002594;20.03.2015;Wholesale;AXW291;25;10;8;1701,8;13614,4;1140,206;72;Wordware Company;Mid. Clients;15;Product 10;10736750;Köln (Cologne);Germany
529,635;SO - 0002693;04.04.2015;Wholesale;AXW291;15;9;8;1038,5;8308;508,865;58;Ozu Ltd;Lower Clients;14;Product 9;10489225,2;Barcelona;Spain
1427,1;SO - 0002703;05.04.2015;Wholesale;AXW291;16;6;8;2854,2;22833,6;1427,1;108;Vitz Company;Mid. Clients;27;Product 6;11016019,4;Milano (Milan);Italy
543,3029999999999;SO - 0002752;09.04.2015;Wholesale;AXW291;26;8;8;1025,1;8200,8;481,797;132;CLINIQUE Ltd;Mid. Clients;65;Product 8;10172670,3;Torino (Turin);Italy
262,30499999999995;SO - 0002758;10.04.2015;Wholesale;AXW291;24;2;8;904,5;7236;642,195;53;Kare Corp;Top Clients;50;Product 2;10711068,9;Odessa;Ukraine
502,3659999999999;SO - 0002824;18.04.2015;Wholesale;AXW291;2;11;8;1092,1;8736,8;589,734;150;Zooxo Ltd;Top Clients;43;Product 11;10003749,9;BERLIN;Germany
96,48;SO - 0002858;23.04.2015;Wholesale;AXW291;20;7;8;201;1608;104,52;26;Avavee Group;Top Clients;33;Product 7;9503112,49999999;Dnepropetrovsk;Ukraine
2108,624;SO - 0002898;26.04.2015;Wholesale;AXW291;28;12;8;3765,4;30123,2;1656,776;74;Dazzlesphe Corp;Top Clients;50;Product 12;10660912,7;Zaporozhye;Ukraine
672,9479999999999;SO - 0002927;29.04.2015;Wholesale;AXW291;30;12;8;1869,3;14954,4;1196,352;150;Zooxo Ltd;Top Clients;43;Product 12;10660912,7;Marseille;France
51,59;SO - 0002931;29.04.2015;Wholesale;AXW291;7;8;8;234,5;1876;182,91;39;Kazu Corp;Top Clients;45;Product 8;10172670,3;BUCURESTI (Bucharest);Romania
1459,2599999999998;SO - 0002947;02.05.2015;Wholesale;AXW291;9;15;8;2432,1;19456,8;972,84;41;Pixoboo Corp;Top Clients;25;Product 15;10747791,6;Hamburg;Germany
1308,9120000000003;SO - 0002948;02.05.2015;Wholesale;AXW291;12;9;8;3966,4;31731,2;2657,488;96;Thoughtmix Ltd;Top Clients;43;Product 9;10489225,2;BEOGRAD (Belgrade);Serbia
3328,1580000000004;SO - 0002967;04.05.2015;Wholesale;AXW291;15;4;8;6525,8;52206,4;3197,642;51;Yombu Corp;Top Clients;13;Product 4;10834576,7;Barcelona;Spain
600,655;SO - 0002977;05.05.2015;Wholesale;AXW291;12;11;8;1092,1;8736,8;491,445;22;SAFEWAY Ltd;Top Clients;45;Product 11;10003749,9;BEOGRAD (Belgrade);Serbia
968,1500000000001;SO - 0002992;06.05.2015;Wholesale;AXW291;22;6;8;3872,6;30980,8;2904,45;145;Janyx Group;Top Clients;11;Product 6;11016019,4;Napoli (Naples);Italy
1466,5629999999999;SO - 0003009;08.05.2015;Wholesale;AXW291;10;11;8;2485,7;19885,6;1019,137;77;Valeant Corp;Top Clients;60;Product 11;10003749,9;MINSK;Belarus
475,83399999999995;SO - 0003021;09.05.2015;Wholesale;AXW291;18;4;8;897,8;7182,4;421,966;119;Livepath Corp;Mid. Clients;5;Product 4;10834576,7;PRAHA (Prague);Czech Republic
445,0140000000001;SO - 0003027;10.05.2015;Wholesale;AXW291;13;9;8;1085,4;8683,2;640,386;157;Flipstorm Group;Mid. Clients;51;Product 9;10489225,2;WIEN (Vienna);Austria
201,20100000000002;SO - 0003052;12.05.2015;Wholesale;AXW291;11;12;8;958,1;7664,8;756,899;53;Kare Corp;Top Clients;50;Product 12;10660912,7;WARSZAWA (Warsaw);Poland
549,8019999999999;SO - 0003055;13.05.2015;Wholesale;AXW291;27;5;8;2499,1;19992,8;1949,298;99;Flipbug Ltd;Top Clients;13;Product 5;9609803,3;ZAGREB;Croatia
458,07899999999995;SO - 0003189;28.05.2015;Wholesale;AXW291;14;5;8;864,3;6914,4;406,221;56;Realpoint Corp;Lower Clients;11;Product 5;9609803,3;Kharkov;Ukraine
643,2;SO - 0003230;02.06.2015;Wholesale;AXW291;7;13;8;1072;8576;428,8;11;Voonyx Group;Lower Clients;15;Product 13;10153809,8;BUCURESTI (Bucharest);Romania
987,0439999999999;SO - 0003235;02.06.2015;Wholesale;AXW291;30;3;8;3403,6;27228,8;2416,556;117;ALK-Abello Ltd;Top Clients;30;Product 3;10374661,9;Marseille;France
2264,667;SO - 0003265;05.06.2015;Wholesale;AXW291;21;15;8;3973,1;31784,8;1708,433;100;Aibox Company;Top Clients;6;Product 15;10747791,6;Donetsk;Ukraine
939,8760000000002;SO - 0003339;14.06.2015;Wholesale;AXW291;21;12;8;2237,8;17902,4;1297,924;35;Aromaticos Company;Top Clients;34;Product 12;10660912,7;Donetsk;Ukraine
609,4320000000002;SO - 0003366;18.06.2015;Wholesale;AXW291;28;7;8;2539,3;20314,4;1929,868;139;Zoomzone Corp;Mid. Clients;63;Product 7;9503112,49999999;Zaporozhye;Ukraine
427,72800000000007;SO - 0003430;27.06.2015;Wholesale;AXW291;4;10;8;1782,2;14257,6;1354,472;128;Cantrell Company;Top Clients;35;Product 10;10736750;ROMA;Italy
580,89;SO - 0003463;01.07.2015;Wholesale;AXW291;6;4;8;1139;9112;558,11;108;Vitz Company;Mid. Clients;27;Product 4;10834576,7;PARIS;France
1842,902;SO - 0003551;11.07.2015;Wholesale;AXW291;13;1;8;5420,3;43362,4;3577,398;52;Avamba Company;Top Clients;46;Product 1;9446611,40000001;WIEN (Vienna);Austria
910,7309999999998;SO - 0003692;29.07.2015;Wholesale;AXW291;5;5;8;3959,7;31677,6;3048,969;11;Voonyx Group;Lower Clients;15;Product 5;9609803,3;KIEV;Ukraine
72,35999999999999;SO - 0003702;30.07.2015;Wholesale;AXW291;24;14;8;241,2;1929,6;168,84;115;Dynazzy Company;Top Clients;61;Product 14;10295467,9;Odessa;Ukraine
79,328;SO - 0003703;30.07.2015;Wholesale;AXW291;20;8;8;247,9;1983,2;168,572;5;Blogtags Ltd;Top Clients;8;Product 8;10172670,3;Dnepropetrovsk;Ukraine
1829,569;SO - 0003767;06.08.2015;Wholesale;AXW291;9;12;8;3892,7;31141,6;2063,131;32;EMD Group;Mid. Clients;54;Product 12;10660912,7;Hamburg;Germany
101,84;SO - 0003789;09.08.2015;Wholesale;AXW291;6;7;8;268;2144;166,16;6;Family Corp;Mid. Clients;61;Product 7;9503112,49999999;PARIS;France
365,15;SO - 0003791;09.08.2015;Wholesale;AXW291;25;5;8;730,3;5842,4;365,15;119;Livepath Corp;Mid. Clients;5;Product 5;9609803,3;Köln (Cologne);Germany
355,77;SO - 0003843;15.08.2015;Wholesale;AXW291;29;11;8;1976,5;15812;1620,73;21;Viva Ltd;Top Clients;55;Product 11;10003749,9;Lódz;Poland
616,4000000000001;SO - 0003857;17.08.2015;Wholesale;AXW291;26;14;8;3852,5;30820;3236,1;128;Cantrell Company;Top Clients;35;Product 14;10295467,9;Torino (Turin);Italy
1417,05;SO - 0003864;18.08.2015;Wholesale;AXW291;13;8;8;3149;25192;1731,95;120;Chatterbri Ltd;Mid. Clients;50;Product 8;10172670,3;WIEN (Vienna);Austria
1180,875;SO - 0003868;18.08.2015;Wholesale;AXW291;2;9;8;2512,5;20100;1331,625;59;Gabvine Ltd;Mid. Clients;64;Product 9;10489225,2;BERLIN;Germany
1393,1979999999999;SO - 0003885;21.08.2015;Wholesale;AXW291;6;5;8;3765,4;30123,2;2372,202;10;Unit Ltd;Lower Clients;32;Product 5;9609803,3;PARIS;France
1080,308;SO - 0003896;21.08.2015;Wholesale;AXW291;9;14;8;3725,2;29801,6;2644,892;118;MEIJER Corp;Top Clients;46;Product 14;10295467,9;Hamburg;Germany
757,971;SO - 0003919;24.08.2015;Wholesale;AXW291;9;7;8;2807,3;22458,4;2049,329;44;Fivechat Company;Lower Clients;10;Product 7;9503112,49999999;Hamburg;Germany
732,5110000000002;SO - 0003938;27.08.2015;Wholesale;AXW291;19;5;8;2525,9;20207,2;1793,389;120;Chatterbri Ltd;Mid. Clients;50;Product 5;9609803,3;SOFIA;Bulgaria
189,3420000000001;SO - 0003955;29.08.2015;Wholesale;AXW291;15;4;8;1051,9;8415,2;862,558;158;Linklinks Ltd;Mid. Clients;15;Product 4;10834576,7;Barcelona;Spain
146,93099999999993;SO - 0004028;08.09.2015;Wholesale;AXW291;9;14;8;864,3;6914,4;717,369;111;Buzzbean Group;Top Clients;10;Product 14;10295467,9;Hamburg;Germany
718,9100000000001;SO - 0004051;11.09.2015;Wholesale;AXW291;2;13;8;1943;15544;1224,09;67;Skyble Corp;Top Clients;12;Product 13;10153809,8;BERLIN;Germany
660,6199999999999;SO - 0004089;15.09.2015;Wholesale;AXW291;30;7;8;3886;31088;3225,38;46;Chatterpoi Corp;Top Clients;15;Product 7;9503112,49999999;Marseille;France
222,77499999999998;SO - 0004178;27.09.2015;Wholesale;AXW291;13;1;8;1172,5;9380;949,725;90;Aimbo Corp;Top Clients;49;Product 1;9446611,40000001;WIEN (Vienna);Austria
415,4;SO - 0004180;27.09.2015;Wholesale;AXW291;30;3;8;1038,5;8308;623,1;130;Jayo Company;Top Clients;53;Product 3;10374661,9;Marseille;France
1367,1349999999998;SO - 0004221;02.10.2015;Wholesale;AXW291;22;9;8;3906,1;31248,8;2538,965;91;Zoonder Group;Top Clients;19;Product 9;10489225,2;Napoli (Naples);Italy
460,692;SO - 0004257;07.10.2015;Wholesale;AXW291;10;10;8;2559,4;20475,2;2098,708;100;Aibox Company;Top Clients;6;Product 10;10736750;MINSK;Belarus
1571,284;SO - 0004283;10.10.2015;Wholesale;AXW291;27;12;8;3832,4;30659,2;2261,116;51;Yombu Corp;Top Clients;13;Product 12;10660912,7;ZAGREB;Croatia
1234,4080000000001;SO - 0004289;11.10.2015;Wholesale;AXW291;9;15;8;2626,4;21011,2;1391,992;154;GOOD Ltd;Top Clients;60;Product 15;10747791,6;Hamburg;Germany
278,18399999999986;SO - 0004312;14.10.2015;Wholesale;AXW291;14;7;8;1159,1;9272,8;880,916;6;Family Corp;Mid. Clients;61;Product 7;9503112,49999999;Kharkov;Ukraine
359,92399999999986;SO - 0004328;16.10.2015;Wholesale;AXW291;30;6;8;1058,6;8468,8;698,676;126;Rhynoodle Ltd;Top Clients;52;Product 6;11016019,4;Marseille;France
1103,356;SO - 0004406;26.10.2015;Wholesale;AXW291;26;8;8;2398,6;19188,8;1295,244;19;Roberts Company;Mid. Clients;27;Product 8;10172670,3;Torino (Turin);Italy
2141,8559999999998;SO - 0004420;28.10.2015;Wholesale;AXW291;30;2;8;3966,4;31731,2;1824,544;77;Valeant Corp;Top Clients;60;Product 2;10711068,9;Marseille;France
247,36400000000003;SO - 0004438;30.10.2015;Wholesale;AXW291;31;9;8;951,4;7611,2;704,036;39;Kazu Corp;Top Clients;45;Product 9;10489225,2;RIGA;Latvia
88,84199999999998;SO - 0004466;03.11.2015;Wholesale;AXW291;3;14;8;174,2;1393,6;85,358;55;American Corp;Lower Clients;52;Product 14;10295467,9;MADRID;Spain
2074,32;SO - 0004467;03.11.2015;Wholesale;AXW291;9;3;8;5185,8;41486,4;3111,48;168;Podcat Corp;Top Clients;35;Product 3;10374661,9;Hamburg;Germany
350,7450000000001;SO - 0004477;05.11.2015;Wholesale;AXW291;22;1;8;2338,3;18706,4;1987,555;84;The Ltd;Mid. Clients;27;Product 1;9446611,40000001;Napoli (Naples);Italy
112,55999999999995;SO - 0004478;05.11.2015;Wholesale;AXW291;20;12;8;750,4;6003,2;637,84;153;WOONSOCKET Corp;Top Clients;13;Product 12;10660912,7;Dnepropetrovsk;Ukraine
1810,675;SO - 0004507;08.11.2015;Wholesale;AXW291;23;5;8;3852,5;30820;2041,825;82;Accudial Company;Mid. Clients;2;Product 5;9609803,3;Birmingham;UK
706,7159999999999;SO - 0004516;09.11.2015;Wholesale;AXW291;14;15;8;3926,2;31409,6;3219,484;85;Lazzy Group;Top Clients;19;Product 15;10747791,6;Kharkov;Ukraine
858,6719999999998;SO - 0004572;16.11.2015;Wholesale;AXW291;29;2;8;2385,2;19081,6;1526,528;52;Avamba Company;Top Clients;46;Product 2;10711068,9;Lódz;Poland
287,631;SO - 0004663;26.11.2015;Wholesale;AXW291;18;8;8;1065,3;8522,4;777,669;71;Remedy Ltd;Top Clients;38;Product 8;10172670,3;PRAHA (Prague);Czech Republic
2134,62;SO - 0004698;30.11.2015;Wholesale;AXW291;15;15;8;3953;31624;1818,38;63;Pfizer Corp;Top Clients;26;Product 15;10747791,6;Barcelona;Spain
532,985;SO - 0004699;30.11.2015;Wholesale;AXW291;16;14;8;1239,5;9916;706,515;123;Muxo Group;Mid. Clients;11;Product 14;10295467,9;Milano (Milan);Italy
626,316;SO - 0004729;03.12.2015;Wholesale;AXW291;16;4;8;1098,8;8790,4;472,484;100;Aibox Company;Top Clients;6;Product 4;10834576,7;Milano (Milan);Italy
603;SO - 0004732;03.12.2015;Wholesale;AXW291;27;10;8;1340;10720;737;175;SHISEIDO Ltd;Mid. Clients;1;Product 10;10736750;ZAGREB;Croatia
1197,893;SO - 0004754;06.12.2015;Wholesale;AXW291;3;13;8;6304,7;50437,6;5106,807;163;Zava Group;Top Clients;25;Product 13;10153809,8;MADRID;Spain
145,79200000000003;SO - 0004755;06.12.2015;Wholesale;AXW291;6;12;8;857,6;6860,8;711,808;73;Deseret Group;Top Clients;31;Product 12;10660912,7;PARIS;France
1013,04;SO - 0004784;11.12.2015;Wholesale;AXW291;30;4;8;2532,6;20260,8;1519,56;132;CLINIQUE Ltd;Mid. Clients;65;Product 4;10834576,7;Marseille;France
924,1979999999999;SO - 0004803;13.12.2015;Wholesale;AXW291;20;3;8;2432,1;19456,8;1507,902;53;Kare Corp;Top Clients;50;Product 3;10374661,9;Dnepropetrovsk;Ukraine
1461,404;SO - 0004841;17.12.2015;Wholesale;AXW291;19;11;8;3845,8;30766,4;2384,396;113;Talane Group;Top Clients;64;Product 11;10003749,9;SOFIA;Bulgaria
1338,6599999999999;SO - 0004997;06.01.2016;Wholesale;AXW291;28;3;8;2231,1;17848,8;892,44;24;Mylan Corp;Top Clients;66;Product 3;10374661,9;Zaporozhye;Ukraine
574,8600000000001;SO - 0005005;07.01.2016;Wholesale;AXW291;30;14;8;1916,2;15329,6;1341,34;146;Vimbo Company;Top Clients;34;Product 14;10295467,9;Marseille;France
2647,639;SO - 0005010;07.01.2016;Wholesale;AXW291;10;12;8;6157,3;49258,4;3509,661;157;Flipstorm Group;Mid. Clients;51;Product 12;10660912,7;MINSK;Belarus
1689,606;SO - 0005036;09.01.2016;Wholesale;AXW291;15;10;8;3128,9;25031,2;1439,294;106;Organon Corp;Top Clients;15;Product 10;10736750;Barcelona;Spain
550,1370000000002;SO - 0005046;10.01.2016;Wholesale;AXW291;23;14;8;2391,9;19135,2;1841,763;43;Pacific Ltd;Mid. Clients;20;Product 14;10295467,9;Birmingham;UK
3471,471;SO - 0005059;11.01.2016;Wholesale;AXW291;20;15;8;6090,3;48722,4;2618,829;98;Natures Group;Lower Clients;7;Product 15;10747791,6;Dnepropetrovsk;Ukraine
688,6259999999997;SO - 0005079;13.01.2016;Wholesale;AXW291;15;9;8;3825,7;30605,6;3137,074;159;Quaxo Ltd;Lower Clients;30;Product 9;10489225,2;Barcelona;Spain
656,7340000000002;SO - 0005122;17.01.2016;Wholesale;AXW291;31;3;8;2525,9;20207,2;1869,166;76;NARS Group;Top Clients;27;Product 3;10374661,9;RIGA;Latvia
1346,0300000000002;SO - 0005184;25.01.2016;Wholesale;AXW291;24;8;8;3845,8;30766,4;2499,77;108;Vitz Company;Mid. Clients;27;Product 8;10172670,3;Odessa;Ukraine
56,07900000000001;SO - 0005189;25.01.2016;Wholesale;AXW291;6;12;8;180,9;1447,2;124,821;99;Flipbug Ltd;Top Clients;13;Product 12;10660912,7;PARIS;France
107,2;SO - 0005213;29.01.2016;Wholesale;AXW291;26;2;8;214,4;1715,2;107,2;44;Fivechat Company;Lower Clients;10;Product 2;10711068,9;Torino (Turin);Italy
1751,112;SO - 0005214;29.01.2016;Wholesale;AXW291;6;12;8;6485,6;51884,8;4734,488;147;SUPERVALU Ltd;Lower Clients;27;Product 12;10660912,7;PARIS;France
1093,708;SO - 0005232;31.01.2016;Wholesale;AXW291;10;1;8;3906,1;31248,8;2812,392;44;Fivechat Company;Lower Clients;10;Product 1;9446611,40000001;MINSK;Belarus
117,92;SO - 0005242;01.02.2016;Wholesale;AXW291;24;2;8;214,4;1715,2;96,48;94;Browsetype Corp;Top Clients;63;Product 2;10711068,9;Odessa;Ukraine
1434,6709999999994;SO - 0005261;04.02.2016;Wholesale;AXW291;26;4;8;6237,7;49901,6;4803,029;14;Alembic Ltd;Top Clients;2;Product 4;10834576,7;Torino (Turin);Italy
912,6739999999999;SO - 0005329;12.02.2016;Wholesale;AXW291;12;12;8;1862,6;14900,8;949,926;13;Nexus Group;Top Clients;9;Product 12;10660912,7;BEOGRAD (Belgrade);Serbia
